dst_name,subject,activity,trial,camera,frame_index,time_sec,src_path
0402_S06_A05_T03_C1_F000026.png,S06,5,T03,C1,26,1.731,"/scratch/21376026/UPFall/Subject6/Activity5/Trial3/Subject6Activity5Trial3Camera1/2018-07-06T11_48_47.692633.png"
0403_S06_A06_T01_C1_F000080.png,S06,6,T01,C1,80,5.341,"/scratch/21376026/UPFall/Subject6/Activity6/Trial1/Subject6Activity6Trial1Camera1/2018-07-06T11_49_23.433555.png"
0404_S06_A06_T02_C2_F000620.png,S06,6,T02,C2,620,41.357,"/scratch/21376026/UPFall/Subject6/Activity6/Trial2/Subject6Activity6Trial2Camera2/2018-07-06T11_51_02.990521.png"
0405_S06_A06_T03_C1_F000730.png,S06,6,T03,C1,730,48.741,"/scratch/21376026/UPFall/Subject6/Activity6/Trial3/Subject6Activity6Trial3Camera1/2018-07-06T11_52_31.434376.png"
0406_S06_A07_T01_C1_F000240.png,S06,7,T01,C1,240,16.46,"/scratch/21376026/UPFall/Subject6/Activity7/Trial1/Subject6Activity7Trial1Camera1/2018-07-06T11_53_36.424994.png"
0407_S06_A07_T01_C2_F000420.png,S06,7,T01,C2,420,28.592,"/scratch/21376026/UPFall/Subject6/Activity7/Trial1/Subject6Activity7Trial1Camera2/2018-07-06T11_53_48.556733.png"
0408_S06_A07_T02_C2_F000430.png,S06,7,T02,C2,430,29.681,"/scratch/21376026/UPFall/Subject6/Activity7/Trial2/Subject6Activity7Trial2Camera2/2018-07-06T11_55_13.035959.png"
0409_S06_A07_T03_C1_F000420.png,S06,7,T03,C1,420,28.667,"/scratch/21376026/UPFall/Subject6/Activity7/Trial3/Subject6Activity7Trial3Camera1/2018-07-06T11_56_15.963494.png"
0410_S06_A08_T01_C1_F000025.png,S06,8,T01,C1,25,1.664,"/scratch/21376026/UPFall/Subject6/Activity8/Trial1/Subject6Activity8Trial1Camera1/2018-07-06T11_57_07.950692.png"
0411_S06_A08_T01_C2_F000015.png,S06,8,T01,C2,15,1.007,"/scratch/21376026/UPFall/Subject6/Activity8/Trial1/Subject6Activity8Trial1Camera2/2018-07-06T11_57_07.294422.png"
0412_S06_A09_T02_C1_F000000.png,S06,9,T02,C1,0,0.0,"/scratch/21376026/UPFall/Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera1/2018-07-06T12_01_21.229576.png"
0413_S06_A09_T02_C2_F000110.png,S06,9,T02,C2,110,7.804,"/scratch/21376026/UPFall/Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera2/2018-07-06T12_01_29.033170.png"
0414_S07_A01_T01_C1_F000030.png,S07,1,T01,C1,30,1.564,"/scratch/21376026/UPFall/Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera1/2018-07-06T12_42_38.924936.png"
0415_S07_A01_T01_C2_F000030.png,S07,1,T01,C2,30,1.564,"/scratch/21376026/UPFall/Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera2/2018-07-06T12_42_38.924936.png"
0416_S07_A10_T01_C2_F000390.png,S07,10,T01,C2,390,20.469,"/scratch/21376026/UPFall/Subject7/Activity10/Trial1/Subject7Activity10Trial1Camera2/2018-07-06T13_02_15.572547.png"
0417_S07_A10_T03_C1_F000190.png,S07,10,T03,C1,190,9.779,"/scratch/21376026/UPFall/Subject7/Activity10/Trial3/Subject7Activity10Trial3Camera1/2018-07-06T13_03_24.884295.png"
0418_S07_A10_T03_C2_F000220.png,S07,10,T03,C2,220,11.312,"/scratch/21376026/UPFall/Subject7/Activity10/Trial3/Subject7Activity10Trial3Camera2/2018-07-06T13_03_26.416595.png"
0419_S07_A11_T01_C1_F000500.png,S07,11,T01,C1,500,26.91,"/scratch/21376026/UPFall/Subject7/Activity11/Trial1/Subject7Activity11Trial1Camera1/2018-07-06T13_04_36.453605.png"
0420_S07_A11_T02_C1_F000280.png,S07,11,T02,C1,280,16.283,"/scratch/21376026/UPFall/Subject7/Activity11/Trial2/Subject7Activity11Trial2Camera1/2018-07-06T13_05_32.341716.png"
0421_S07_A11_T02_C2_F000820.png,S07,11,T02,C2,820,46.748,"/scratch/21376026/UPFall/Subject7/Activity11/Trial2/Subject7Activity11Trial2Camera2/2018-07-06T13_06_02.806528.png"
0422_S07_A11_T03_C1_F000270.png,S07,11,T03,C1,270,15.128,"/scratch/21376026/UPFall/Subject7/Activity11/Trial3/Subject7Activity11Trial3Camera1/2018-07-06T13_06_35.158274.png"
0423_S07_A11_T03_C2_F000520.png,S07,11,T03,C2,520,29.243,"/scratch/21376026/UPFall/Subject7/Activity11/Trial3/Subject7Activity11Trial3Camera2/2018-07-06T13_06_49.273006.png"
0424_S07_A02_T02_C1_F000031.png,S07,2,T02,C1,31,1.563,"/scratch/21376026/UPFall/Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera1/2018-07-06T12_44_20.548283.png"
0425_S07_A02_T02_C2_F000021.png,S07,2,T02,C2,21,1.065,"/scratch/21376026/UPFall/Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera2/2018-07-06T12_44_20.050929.png"
0426_S07_A03_T01_C1_F000029.png,S07,3,T01,C1,29,1.468,"/scratch/21376026/UPFall/Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera1/2018-07-06T12_45_05.656985.png"
0427_S07_A03_T01_C2_F000029.png,S07,3,T01,C2,29,1.468,"/scratch/21376026/UPFall/Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera2/2018-07-06T12_45_05.656985.png"
0428_S07_A04_T03_C1_F000021.png,S07,4,T03,C1,21,1.047,"/scratch/21376026/UPFall/Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera1/2018-07-06T12_47_13.778095.png"
0429_S07_A04_T03_C2_F000021.png,S07,4,T03,C2,21,1.047,"/scratch/21376026/UPFall/Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera2/2018-07-06T12_47_13.778095.png"
0430_S07_A05_T01_C2_F000030.png,S07,5,T01,C2,30,1.578,"/scratch/21376026/UPFall/Subject7/Activity5/Trial1/Subject7Activity5Trial1Camera2/2018-07-06T12_47_48.520568.png"
0431_S07_A05_T02_C1_F000030.png,S07,5,T02,C1,30,1.564,"/scratch/21376026/UPFall/Subject7/Activity5/Trial2/Subject7Activity5Trial2Camera1/2018-07-06T12_48_05.693419.png"
0432_S07_A06_T01_C1_F001120.png,S07,6,T01,C1,1120,59.834,"/scratch/21376026/UPFall/Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera1/2018-07-06T12_49_48.132043.png"
0433_S07_A06_T02_C2_F000520.png,S07,6,T02,C2,520,27.439,"/scratch/21376026/UPFall/Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera2/2018-07-06T12_50_20.505858.png"
0434_S07_A06_T03_C2_F000840.png,S07,6,T03,C2,840,44.622,"/scratch/21376026/UPFall/Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera2/2018-07-06T12_51_42.204514.png"
0435_S07_A07_T01_C1_F000460.png,S07,7,T01,C1,460,25.26,"/scratch/21376026/UPFall/Subject7/Activity7/Trial1/Subject7Activity7Trial1Camera1/2018-07-06T12_52_50.000564.png"
0436_S07_A07_T01_C2_F000060.png,S07,7,T01,C2,60,3.282,"/scratch/21376026/UPFall/Subject7/Activity7/Trial1/Subject7Activity7Trial1Camera2/2018-07-06T12_52_28.022253.png"
0437_S07_A07_T02_C1_F000590.png,S07,7,T02,C1,590,33.22,"/scratch/21376026/UPFall/Subject7/Activity7/Trial2/Subject7Activity7Trial2Camera1/2018-07-06T12_54_08.789529.png"
0438_S07_A07_T02_C2_F000700.png,S07,7,T02,C2,700,39.33,"/scratch/21376026/UPFall/Subject7/Activity7/Trial2/Subject7Activity7Trial2Camera2/2018-07-06T12_54_14.899437.png"
0439_S07_A08_T01_C1_F000030.png,S07,8,T01,C1,30,1.635,"/scratch/21376026/UPFall/Subject7/Activity8/Trial1/Subject7Activity8Trial1Camera1/2018-07-06T12_56_14.492817.png"
0440_S07_A08_T01_C2_F000030.png,S07,8,T01,C2,30,1.635,"/scratch/21376026/UPFall/Subject7/Activity8/Trial1/Subject7Activity8Trial1Camera2/2018-07-06T12_56_14.492817.png"
0441_S07_A09_T01_C1_F000160.png,S07,9,T01,C1,160,8.391,"/scratch/21376026/UPFall/Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera1/2018-07-06T13_00_54.416668.png"
0442_S07_A09_T01_C2_F000070.png,S07,9,T01,C2,70,3.731,"/scratch/21376026/UPFall/Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera2/2018-07-06T13_00_49.757216.png"
0443_S08_A01_T03_C1_F000030.png,S08,1,T03,C1,30,1.564,"/scratch/21376026/UPFall/Subject8/Activity1/Trial3/Subject8Activity1Trial3Camera1/2018-07-09T10_21_09.150425.png"
0444_S08_A01_T03_C2_F000020.png,S08,1,T03,C2,20,1.018,"/scratch/21376026/UPFall/Subject8/Activity1/Trial3/Subject8Activity1Trial3Camera2/2018-07-09T10_21_08.604971.png"
0445_S08_A10_T02_C1_F000280.png,S08,10,T02,C1,280,15.437,"/scratch/21376026/UPFall/Subject8/Activity10/Trial2/Subject8Activity10Trial2Camera1/2018-07-09T10_38_11.885012.png"
0446_S08_A10_T03_C1_F000210.png,S08,10,T03,C1,210,11.437,"/scratch/21376026/UPFall/Subject8/Activity10/Trial3/Subject8Activity10Trial3Camera1/2018-07-09T10_38_45.776761.png"
0447_S08_A10_T03_C2_F000500.png,S08,10,T03,C2,500,27.312,"/scratch/21376026/UPFall/Subject8/Activity10/Trial3/Subject8Activity10Trial3Camera2/2018-07-09T10_39_01.651188.png"
0448_S08_A11_T01_C1_F000290.png,S08,11,T01,C1,290,15.608,"/scratch/21376026/UPFall/Subject8/Activity11/Trial1/Subject8Activity11Trial1Camera1/2018-07-09T10_40_03.717039.png"
0449_S08_A11_T01_C2_F000360.png,S08,11,T01,C2,360,19.371,"/scratch/21376026/UPFall/Subject8/Activity11/Trial1/Subject8Activity11Trial1Camera2/2018-07-09T10_40_07.479940.png"
0450_S08_A02_T02_C2_F000020.png,S08,2,T02,C2,20,1.032,"/scratch/21376026/UPFall/Subject8/Activity2/Trial2/Subject8Activity2Trial2Camera2/2018-07-09T10_21_52.526299.png"
0451_S08_A02_T03_C1_F000017.png,S08,2,T03,C1,17,1.032,"/scratch/21376026/UPFall/Subject8/Activity2/Trial3/Subject8Activity2Trial3Camera1/2018-07-09T10_22_13.885632.png"
0452_S08_A03_T01_C1_F000029.png,S08,3,T01,C1,29,1.57,"/scratch/21376026/UPFall/Subject8/Activity3/Trial1/Subject8Activity3Trial1Camera1/2018-07-09T10_22_41.659369.png"
0453_S08_A03_T01_C2_F000019.png,S08,3,T01,C2,19,1.03,"/scratch/21376026/UPFall/Subject8/Activity3/Trial1/Subject8Activity3Trial1Camera2/2018-07-09T10_22_41.119395.png"
0454_S08_A04_T01_C2_F000029.png,S08,4,T01,C2,29,1.565,"/scratch/21376026/UPFall/Subject8/Activity4/Trial1/Subject8Activity4Trial1Camera2/2018-07-09T10_23_57.775759.png"
0455_S08_A04_T03_C1_F000019.png,S08,4,T03,C1,19,1.054,"/scratch/21376026/UPFall/Subject8/Activity4/Trial3/Subject8Activity4Trial3Camera1/2018-07-09T10_24_38.713115.png"
0456_S08_A05_T02_C2_F000019.png,S08,5,T02,C2,19,1.158,"/scratch/21376026/UPFall/Subject8/Activity5/Trial2/Subject8Activity5Trial2Camera2/2018-07-09T10_25_22.783391.png"
0457_S08_A05_T03_C1_F000031.png,S08,5,T03,C1,31,1.621,"/scratch/21376026/UPFall/Subject8/Activity5/Trial3/Subject8Activity5Trial3Camera1/2018-07-09T10_25_42.168891.png"
0458_S08_A06_T01_C1_F000030.png,S08,6,T01,C1,30,1.69,"/scratch/21376026/UPFall/Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera1/2018-07-09T10_26_02.168371.png"
0459_S08_A06_T01_C2_F000640.png,S08,6,T01,C2,640,36.738,"/scratch/21376026/UPFall/Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera2/2018-07-09T10_26_37.217310.png"
0460_S08_A06_T02_C1_F000460.png,S08,6,T02,C1,460,26.557,"/scratch/21376026/UPFall/Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera1/2018-07-09T10_27_30.365132.png"
0461_S08_A06_T02_C2_F000130.png,S08,6,T02,C2,130,7.645,"/scratch/21376026/UPFall/Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera2/2018-07-09T10_27_11.452364.png"
0462_S08_A06_T03_C1_F000390.png,S08,6,T03,C1,390,22.478,"/scratch/21376026/UPFall/Subject8/Activity6/Trial3/Subject8Activity6Trial3Camera1/2018-07-09T10_28_29.497085.png"
0463_S08_A07_T01_C1_F000520.png,S08,7,T01,C1,520,29.704,"/scratch/21376026/UPFall/Subject8/Activity7/Trial1/Subject8Activity7Trial1Camera1/2018-07-09T10_29_53.976180.png"
0464_S08_A07_T01_C2_F000280.png,S08,7,T01,C2,280,15.615,"/scratch/21376026/UPFall/Subject8/Activity7/Trial1/Subject8Activity7Trial1Camera2/2018-07-09T10_29_39.886659.png"
0465_S08_A07_T02_C1_F000650.png,S08,7,T02,C1,650,36.324,"/scratch/21376026/UPFall/Subject8/Activity7/Trial2/Subject8Activity7Trial2Camera1/2018-07-09T10_31_04.211781.png"
0466_S08_A07_T02_C2_F000060.png,S08,7,T02,C2,60,3.22,"/scratch/21376026/UPFall/Subject8/Activity7/Trial2/Subject8Activity7Trial2Camera2/2018-07-09T10_30_31.107534.png"
0467_S08_A07_T03_C2_F001000.png,S08,7,T03,C2,1000,55.706,"/scratch/21376026/UPFall/Subject8/Activity7/Trial3/Subject8Activity7Trial3Camera2/2018-07-09T10_32_26.736383.png"
0468_S08_A08_T01_C1_F000020.png,S08,8,T01,C1,20,1.023,"/scratch/21376026/UPFall/Subject8/Activity8/Trial1/Subject8Activity8Trial1Camera1/2018-07-09T10_32_56.657537.png"
0469_S08_A08_T02_C2_F000017.png,S08,8,T02,C2,17,1.003,"/scratch/21376026/UPFall/Subject8/Activity8/Trial2/Subject8Activity8Trial2Camera2/2018-07-09T10_34_00.287299.png"
0470_S08_A09_T01_C2_F000080.png,S08,9,T01,C2,80,4.368,"/scratch/21376026/UPFall/Subject8/Activity9/Trial1/Subject8Activity9Trial1Camera2/2018-07-09T10_36_26.304694.png"
0471_S08_A09_T02_C1_F000060.png,S08,9,T02,C1,60,3.153,"/scratch/21376026/UPFall/Subject8/Activity9/Trial2/Subject8Activity9Trial2Camera1/2018-07-09T10_36_40.929155.png"
0472_S09_A01_T02_C1_F000027.png,S09,1,T02,C1,27,1.544,"/scratch/21376026/UPFall/Subject9/Activity1/Trial2/Subject9Activity1Trial2Camera1/2018-07-09T11_58_41.276220.png"
0473_S09_A01_T02_C2_F000017.png,S09,1,T02,C2,17,1.003,"/scratch/21376026/UPFall/Subject9/Activity1/Trial2/Subject9Activity1Trial2Camera2/2018-07-09T11_58_40.735631.png"
0474_S09_A10_T01_C1_F000300.png,S09,10,T01,C1,300,16.188,"/scratch/21376026/UPFall/Subject9/Activity10/Trial1/Subject9Activity10Trial1Camera1/2018-07-09T12_21_16.099870.png"
0475_S09_A10_T01_C2_F000180.png,S09,10,T01,C2,180,9.844,"/scratch/21376026/UPFall/Subject9/Activity10/Trial1/Subject9Activity10Trial1Camera2/2018-07-09T12_21_09.755694.png"
0476_S09_A10_T02_C1_F000270.png,S09,10,T02,C1,270,14.886,"/scratch/21376026/UPFall/Subject9/Activity10/Trial2/Subject9Activity10Trial2Camera1/2018-07-09T12_21_51.033608.png"
0477_S09_A10_T02_C2_F000130.png,S09,10,T02,C2,130,7.126,"/scratch/21376026/UPFall/Subject9/Activity10/Trial2/Subject9Activity10Trial2Camera2/2018-07-09T12_21_43.273761.png"
0478_S09_A10_T03_C1_F000330.png,S09,10,T03,C1,330,17.795,"/scratch/21376026/UPFall/Subject9/Activity10/Trial3/Subject9Activity10Trial3Camera1/2018-07-09T12_22_37.388010.png"
0479_S09_A10_T03_C2_F000240.png,S09,10,T03,C2,240,12.757,"/scratch/21376026/UPFall/Subject9/Activity10/Trial3/Subject9Activity10Trial3Camera2/2018-07-09T12_22_32.350399.png"
0480_S09_A11_T01_C1_F001040.png,S09,11,T01,C1,1040,57.037,"/scratch/21376026/UPFall/Subject9/Activity11/Trial1/Subject9Activity11Trial1Camera1/2018-07-09T12_24_22.749133.png"
0481_S09_A11_T02_C2_F000440.png,S09,11,T02,C2,440,24.559,"/scratch/21376026/UPFall/Subject9/Activity11/Trial2/Subject9Activity11Trial2Camera2/2018-07-09T12_24_54.453372.png"
0482_S09_A11_T03_C2_F000850.png,S09,11,T03,C2,850,45.858,"/scratch/21376026/UPFall/Subject9/Activity11/Trial3/Subject9Activity11Trial3Camera2/2018-07-09T12_26_20.275899.png"
0483_S09_A02_T01_C1_F000019.png,S09,2,T01,C1,19,1.001,"/scratch/21376026/UPFall/Subject9/Activity2/Trial1/Subject9Activity2Trial1Camera1/2018-07-09T11_59_47.853344.png"
0484_S09_A02_T02_C2_F000017.png,S09,2,T02,C2,17,1.01,"/scratch/21376026/UPFall/Subject9/Activity2/Trial2/Subject9Activity2Trial2Camera2/2018-07-09T12_00_13.257527.png"
0485_S09_A03_T03_C1_F000029.png,S09,3,T03,C1,29,1.703,"/scratch/21376026/UPFall/Subject9/Activity3/Trial3/Subject9Activity3Trial3Camera1/2018-07-09T12_04_25.613203.png"
0486_S09_A03_T03_C2_F000019.png,S09,3,T03,C2,19,1.032,"/scratch/21376026/UPFall/Subject9/Activity3/Trial3/Subject9Activity3Trial3Camera2/2018-07-09T12_04_24.942405.png"
0487_S09_A04_T02_C1_F000017.png,S09,4,T02,C1,17,1.007,"/scratch/21376026/UPFall/Subject9/Activity4/Trial2/Subject9Activity4Trial2Camera1/2018-07-09T12_06_02.252456.png"
0488_S09_A04_T03_C2_F000028.png,S09,4,T03,C2,28,1.928,"/scratch/21376026/UPFall/Subject9/Activity4/Trial3/Subject9Activity4Trial3Camera2/2018-07-09T12_06_27.845965.png"
0489_S09_A05_T02_C1_F000018.png,S09,5,T02,C1,18,1.02,"/scratch/21376026/UPFall/Subject9/Activity5/Trial2/Subject9Activity5Trial2Camera1/2018-07-09T12_07_22.604140.png"
0490_S09_A05_T03_C2_F000019.png,S09,5,T03,C2,19,1.028,"/scratch/21376026/UPFall/Subject9/Activity5/Trial3/Subject9Activity5Trial3Camera2/2018-07-09T12_07_41.282374.png"
0491_S09_A06_T01_C1_F000490.png,S09,6,T01,C1,490,27.521,"/scratch/21376026/UPFall/Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera1/2018-07-09T12_08_56.081722.png"
0492_S09_A06_T01_C2_F000360.png,S09,6,T01,C2,360,20.123,"/scratch/21376026/UPFall/Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2/2018-07-09T12_08_48.683080.png"
0493_S09_A06_T02_C2_F000300.png,S09,6,T02,C2,300,16.504,"/scratch/21376026/UPFall/Subject9/Activity6/Trial2/Subject9Activity6Trial2Camera2/2018-07-09T12_09_49.396078.png"
0494_S09_A06_T03_C1_F001050.png,S09,6,T03,C1,1050,59.69,"/scratch/21376026/UPFall/Subject9/Activity6/Trial3/Subject9Activity6Trial3Camera1/2018-07-09T12_11_36.365121.png"
0495_S09_A07_T03_C1_F000840.png,S09,7,T03,C1,840,48.76,"/scratch/21376026/UPFall/Subject9/Activity7/Trial3/Subject9Activity7Trial3Camera1/2018-07-09T12_14_58.333519.png"
0496_S09_A07_T03_C2_F000600.png,S09,7,T03,C2,600,34.734,"/scratch/21376026/UPFall/Subject9/Activity7/Trial3/Subject9Activity7Trial3Camera2/2018-07-09T12_14_44.307135.png"
0497_S09_A08_T02_C1_F000027.png,S09,8,T02,C1,27,1.529,"/scratch/21376026/UPFall/Subject9/Activity8/Trial2/Subject9Activity8Trial2Camera1/2018-07-09T12_16_42.894595.png"
0498_S09_A08_T03_C2_F000017.png,S09,8,T03,C2,17,1.003,"/scratch/21376026/UPFall/Subject9/Activity8/Trial3/Subject9Activity8Trial3Camera2/2018-07-09T12_17_46.880605.png"
0499_S09_A09_T01_C2_F000090.png,S09,9,T01,C2,90,4.751,"/scratch/21376026/UPFall/Subject9/Activity9/Trial1/Subject9Activity9Trial1Camera2/2018-07-09T12_19_34.344579.png"
0500_S09_A09_T02_C1_F000030.png,S09,9,T02,C1,30,1.738,"/scratch/21376026/UPFall/Subject9/Activity9/Trial2/Subject9Activity9Trial2Camera1/2018-07-09T12_19_47.977681.png"
